screen_name,tweet,created_at
realDonaldTrump,Will be interviewed on @seanhannity tonight at 9:00 P.M. Enjoy!,6/18/2020 0:11
realDonaldTrump,Joe Biden was a TOTAL FAILURE in Government. He “bungled” everything that he touched!,6/18/2020 0:00
realDonaldTrump,"After years of scandal and neglect, the Trump Administration has reorganized the Department of Veterans Affairs around the principle that our veterans deserve the highest standard of care. https://t.co/XCHhEmfVXa",6/17/2020 23:07
realDonaldTrump,96% Approval Rating in the Republican Party. Thank you!,6/17/2020 3:27
realDonaldTrump,"“Trump isn’t going to accept the 2020 election results,” shout the people who still haven’t accepted the 2016 election results.",6/17/2020 2:38
realDonaldTrump,"With the utmost respect, I thank President @realDonaldTrump for his leadership on the Federal School Safety Report, and for including my ideas. This is the most progress we, as a Country, have ever made toward School Safety! https://t.co/VEYlvklDoi",6/17/2020 2:37
realDonaldTrump,A GREAT woman. Her son is looking down from heaven &amp; is very proud of his wonderful &amp; loving mom!!! https://t.co/ZzKUbjlOOT,6/17/2020 2:31
realDonaldTrump,“What speaks louder than anything are the words of the executive order. It accounted for ways that we can reform our system in a positive way along with law enforcement. We had law enforcement leaders and families together so this was a watershed moment for America.... https://t.co/uHRyEhX59v,6/17/2020 2:22
realDonaldTrump,https://t.co/wmHpSgCWoL,6/17/2020 1:20
realDonaldTrump,"Congratulations to Kathy Lueders, a trailblazing engineer and dedicated public servant who has been selected as the first woman to lead @NASA’s human spaceflight directorate! 
https://t.co/8jjt7uQP5c",6/17/2020 1:20
realDonaldTrump,"Our testing is so much bigger and more advanced than any other country (we have done a great job on this!) that it shows more cases. Without testing, or weak testing, we would be showing almost no cases. Testing is a double edged sword - Makes us look bad, but good to have!!!",6/17/2020 1:18
realDonaldTrump,Why the double standard? https://t.co/PynjNI1RKr,6/17/2020 1:18
realDonaldTrump,"The Far Left Fake News Media, which had no Covid problem with the Rioters &amp; Looters destroying Democrat run cities, is trying to Covid Shame us on our big Rallies. Won’t work!",6/17/2020 1:18
realDonaldTrump,"Almost One Million people request tickets for the Saturday Night Rally in Tulsa, Oklahoma!",6/17/2020 1:18
realDonaldTrump,"I’ve done more in less than 4 years than Biden’s done in more than 40 years, including for Black America. Biden has been a part of every failed decision for decades. Bad Trade Deals, Endless Wars, you name it, he has shown a complete lack of leadership. He’s weak &amp; shot!!!",6/17/2020 1:17
realDonaldTrump,Many Democrats want to Defund and Abolish Police Departments. HOW CRAZY!,6/17/2020 1:17
realDonaldTrump,True! https://t.co/E8Fy0zuKQB,6/17/2020 1:16
realDonaldTrump,"Interesting how ANTIFA and other Far Left militant groups can take over a city without barely a wimpier from soft Do Nothing Democrat leadership,  yet these same weak leaders become RADICAL when it comes to shutting down a state or city and its hard working, tax paying citizens!",6/17/2020 1:15
realDonaldTrump,Does anyone notice how little the Radical Left takeover of Seattle is being discussed in the Fake News Media. That is very much on purpose because they know how badly this weakness &amp; ineptitude play politically. The Mayor &amp; Governor should be ashamed of themselves. Easily fixed!,6/17/2020 1:15
realDonaldTrump,Happy Birthday <U+2066>@realDonaldTrump<U+2069>! Love you! <U+0001F49B> https://t.co/hMEVRMC3W5,6/17/2020 1:15
realDonaldTrump,Jupiter Florida Trump 2020 Boat Parade!!!  Happy Birthday @realDonaldTrump https://t.co/LZam4a6i15,6/17/2020 1:15
realDonaldTrump,".@LyndaBennettNC has my Complete &amp; Total Endorsement. She is a great fighter &amp; ally in North Carolina. Lynda is Strong on Crime, Borders, Military, our Great Vets &amp; 2A. She will be a great help to me in DC. We need Lynda to help DRAIN THE SWAMP! VOTE EARLY!https://t.co/0HTBHOHNSr",6/16/2020 23:45
realDonaldTrump,Congressman @LeeZeldin is a fighter for New York! He serves our Country in the Army Reserve &amp; works hard for our Vets &amp; First Responders. He’ll stand with our Police against Radical Liberal attempts to defund them. Lee has my Complete &amp; Total Endorsement! https://t.co/aqxWxszG4m,6/16/2020 23:25
realDonaldTrump,"Chris Jacobs (@JacobsNY27) will be a tremendous Congressman who will always fight for New York. He is Strong on the Border, our Military and Vets, and the Second Amendment. Chris has my Complete and Total Endorsement! Vote for Chris on June 23! #NY27 https://t.co/LYowAxQqfp",6/16/2020 23:18
realDonaldTrump,https://t.co/Xdf1LYKu2i,6/16/2020 19:20
realDonaldTrump,"""To go forward, we must seek cooperation—not confrontation. We must build upon our heritage—not tear it down."" https://t.co/1xUxkr3BAP",6/16/2020 19:15
realDonaldTrump,"""In order to make real progress on public safety, we have to break old patterns of failure.

Many of the same politicians now presenting themselves as the solution are the same ones who have failed for decades on schools, jobs, justice, and crime."" https://t.co/SCWw4c4oUT",6/16/2020 19:14
realDonaldTrump,President @realDonaldTrump stands against radical efforts to defund police departments. https://t.co/JHjzrFuqN3,6/16/2020 19:14
realDonaldTrump,"President @realDonaldTrump announces ""historic action to deliver a future of safety and security for Americans of every race, religion, color, and creed."" https://t.co/PLChUgTj0V",6/16/2020 19:14
realDonaldTrump,LIVE: Remarks on Safe Policing for Safe Communities https://t.co/86grjrXmZm,6/16/2020 16:17
realDonaldTrump,"Wow! May retail sales show biggest one-month increase of ALL TIME, up 17.7%. Far bigger than projected. Looks like a BIG DAY FOR THE STOCK MARKET, AND JOBS!",6/16/2020 12:39
realDonaldTrump,LAW &amp; ORDER!,6/16/2020 3:48
realDonaldTrump,So true! https://t.co/E8Fy0zuKQB,6/16/2020 3:48
realDonaldTrump,"“We have greater confidence in our call for a V-shaped recovery, given recent upside surprises in growth data and policy action.” Chetan Ahya, Chief Economist at Morgan Stanley",6/16/2020 3:47
realDonaldTrump,“Trump team should get 'a lot of credit' for fast coronavirus stimulus: CBO” https://t.co/TGVxgIfTAa,6/16/2020 3:47
realDonaldTrump,“Trump team should get 'a lot of credit' for fast coronavirus stimulus: CBO” https://t.co/TGVxgIfTAa,6/15/2020 21:09
realDonaldTrump,"“We have greater confidence in our call for a V-shaped recovery, given recent upside surprises in growth data and policy action.” Chetan Ahya, Chief Economist at Morgan Stanley",6/15/2020 21:08
realDonaldTrump,LAW &amp; ORDER!,6/15/2020 14:19
realDonaldTrump,THE SILENT MAJORITY IS STRONGER THAN EVER!!!,6/15/2020 14:19
realDonaldTrump,"Our testing is so much bigger and more advanced than any other country (we have done a great job on this!) that it shows more cases. Without testing, or weak testing, we would be showing almost no cases. Testing is a double edged sword - Makes us look bad, but good to have!!!",6/15/2020 14:14
realDonaldTrump,"The Far Left Fake News Media, which had no Covid problem with the Rioters &amp; Looters destroying Democrat run cities, is trying to Covid Shame us on our big Rallies. Won’t work!",6/15/2020 14:02
realDonaldTrump,"Almost One Million people request tickets for the Saturday Night Rally in Tulsa, Oklahoma!",6/15/2020 13:28
realDonaldTrump,"I’ve done more in less than 4 years than Biden’s done in more than 40 years, including for Black America. Biden has been a part of every failed decision for decades. Bad Trade Deals, Endless Wars, you name it, he has shown a complete lack of leadership. He’s weak &amp; shot!!!",6/15/2020 12:43
realDonaldTrump,Many Democrats want to Defund and Abolish Police Departments. HOW CRAZY!,6/15/2020 2:54
realDonaldTrump,RT if you want to see General Flynn sue the FBI and it’s corrupt actors for all they’re worth and at the same time bring to light all the other information they’re still hiding from the public!,6/15/2020 1:36
realDonaldTrump,THE SILENT MAJORITY IS STRONGER THAN EVER!!!,6/14/2020 21:54
realDonaldTrump,"Interesting how ANTIFA and other Far Left militant groups can take over a city without barely a wimpier from soft Do Nothing Democrat leadership,  yet these same weak leaders become RADICAL when it comes to shutting down a state or city and its hard working, tax paying citizens!",6/14/2020 20:47
realDonaldTrump,Does anyone notice how little the Radical Left takeover of Seattle is being discussed in the Fake News Media. That is very much on purpose because they know how badly this weakness &amp; ineptitude play politically. The Mayor &amp; Governor should be ashamed of themselves. Easily fixed!,6/14/2020 20:34
realDonaldTrump,https://t.co/gjBMFDbUps,6/14/2020 14:23
realDonaldTrump,First to fight! Happy birthday to the @USArmy. Fighting ‘til the battle is won. Thank you for rolling along for 245 years! #ArmyBDay https://t.co/O3CdxDYfKQ,6/14/2020 14:22
realDonaldTrump,"Today, we recognize 245 years of bravery, commitment, skill and answering the call to serve. 

We are America's Army.

#ArmyBday #ServeWithHonor https://t.co/skfWN16XpP",6/14/2020 14:22
realDonaldTrump,"America is better for having you as @POTUS, @realDonaldTrump!

#HappyBirthdayTrump https://t.co/Rv1eD10sqA",6/14/2020 13:18
realDonaldTrump,"Happy Birthday Mr. President!
America is blessed beyond measure to have you in the White House. You're promoting all that is good and decent in our land as you battle for all Americans.
<U+0001F1FA><U+0001F1F8>We are behind you!<U+0001F1FA><U+0001F1F8>
@realDonaldTrump
#MAGA #KAG #FoxNews
#HappyBirthdayTrump
#SundayMorning https://t.co/6odimFgDZl",6/14/2020 13:15
realDonaldTrump,Thank you Philip! https://t.co/jGspqbtSgL,6/14/2020 13:15
realDonaldTrump,"Michael Moore: I‘m ‘Begging‘ Dems -- Don‘t Underestimate White Male Trump Supporter‘s ‘Rage,‘ ‘Emotion‘ https://t.co/IktLtIZNgZ via @BreitbartNews Well, he got it right in 2016?",6/14/2020 13:12
realDonaldTrump,"""You became brothers &amp; sisters pledging allegiance to the same timeless principles, joined together in a common mission: to protect our country, to defend our people, &amp; to carry on the traditions of freedom, equality &amp;  liberty that so many gave their lives to secure."" https://t.co/alvNUQgL8x",6/14/2020 3:39
realDonaldTrump,"Pres begins Commencement Address to graduating cadets, “We are here to celebrate your achievements, and great achievements they are.” https://t.co/Lt40CxXCAQ",6/14/2020 3:39
realDonaldTrump,Pres escorted on stage and salutes as Star Spangled Banner is played. https://t.co/b44djk1rlD,6/14/2020 3:38
realDonaldTrump,"Pres Trump and Gen Williams giving more than 500 salutes to members of the Class of 2020, most of the 1,107 grads receiving them two by two. https://t.co/UCl0jyhZq9",6/14/2020 3:37
realDonaldTrump,"Flyover + Hat Toss = Celebration.

#GoArmy | #USMA2020 | #WithVisionWeLead https://t.co/SJMDIxoBon",6/14/2020 3:27
realDonaldTrump,A great day at West Point! https://t.co/oJyXsI8RG6,6/14/2020 3:26
realDonaldTrump,"The ramp that I descended after my West Point Commencement speech was very long &amp; steep, had no handrail and, most importantly, was very slippery. The last thing I was going to do is “fall” for the Fake News to have fun with. Final ten feet I ran down to level ground. Momentum!",6/14/2020 2:57
realDonaldTrump,"Despite the challenges ahead of us, we are still the greatest. I'm very optimistic we will find a path forward. #JUSTICEAct https://t.co/ln55R06m0f",6/13/2020 22:52
realDonaldTrump,"Fantastic and motivating speech by @realDonaldTrump to the West Point Class of 2020. Congratulations to the Army’s newest leaders. Your nation is incredibly proud of you! 
Godspeed! <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8> https://t.co/TbpMP3LXI9",6/13/2020 22:47
realDonaldTrump,Is it just me or is that the best speech Trump has ever given?,6/13/2020 22:46
realDonaldTrump,"“We will only fight to win.”
-Trump at West Point",6/13/2020 22:45
realDonaldTrump,"I’d rather the US not have a soccer team than have a soccer team that won’t stand for the National Anthem. 

You shouldn’t get to play under our flag as our national team if you won’t stand when it is raised.",6/13/2020 21:19
realDonaldTrump,"""You shouldn’t get to play under our flag as our national team if you won’t stand when it is raised.""

@MattGaetz suggests the US should ditch @ussoccer.
 https://t.co/5JUhqtEnJb",6/13/2020 21:19
realDonaldTrump,"And it looks like the NFL is heading in that direction also, but not with me watching! https://t.co/aGfBaK7RNA",6/13/2020 21:17
realDonaldTrump,I won’t be watching much anymore! https://t.co/s8nCg9EJSW,6/13/2020 21:13
realDonaldTrump,Tonight at 9:00 P.M. (Eastern). https://t.co/8LYU9GLoTj,6/13/2020 21:12
realDonaldTrump,"""For the first time in history, half of the senior leaders of the National Security Council are women."" <U+0001F1FA><U+0001F1F8>  https://t.co/1gx5hfLJdf",6/13/2020 21:09
realDonaldTrump,BREAKING: Group of Antifa holds down a street preacher as he screams ‘You’re choking me’ in Seattle Autonomous Zone https://t.co/1ZfjHe9V3n,6/13/2020 21:09
realDonaldTrump,"On behalf of our entire nation, CONGRATULATIONS to the incredible West Point Class of 2020! https://t.co/mXBXmRDBbP",6/13/2020 21:09
realDonaldTrump,@realDonaldTrump https://t.co/W7L9kCZK3T,6/13/2020 21:08
realDonaldTrump,"On behalf of our entire nation, CONGRATULATIONS to the incredible West Point Class of 2020! https://t.co/mXBXmRDBbP",6/13/2020 20:33
realDonaldTrump,MAKE AMERICA GREAT AGAIN!,6/13/2020 12:24
realDonaldTrump,LAW &amp; ORDER!,6/13/2020 12:23
realDonaldTrump,10:00 A.M. https://t.co/TGUVzlT0My,6/13/2020 11:57
realDonaldTrump,"America can NEVER become a socialist nation.

I am incredibly excited for the next big @DineshDSouza movie to be released!

“Trump Card” is going to change the way we look at the battle against socialism!! https://t.co/qJbNV1CYSJ",6/13/2020 11:54
realDonaldTrump,So true! https://t.co/CSjsY2v3ex,6/13/2020 11:53
realDonaldTrump,Happy Birthday Matt. GREAT JOB! https://t.co/5fLrS7F3DE,6/13/2020 11:53
realDonaldTrump,"Thank you Frank. Fredo’s ratings are really bad, more than 50% down. A loser!!! https://t.co/DGaSYhqJVj",6/13/2020 11:51
realDonaldTrump,"Majority agree @realDonaldTrump will beat Biden, 51%-43%, @TheZogbyPoll 
Trump base strong, owns union workers, and also even with women, Hispanic, suburban voters.
https://t.co/3PllggwrQc https://t.co/nzdZJNHtI9",6/13/2020 11:49
realDonaldTrump,"Joe Biden put @AOC in charge of his radical $93 TRILLION Green New Deal task force.

AOC and Biden's extremist agenda will END America's energy independence and eliminate countless American jobs.

President Trump is fighting for American energy workers! <U+0001F1FA><U+0001F1F8>
https://t.co/3kjVFLVcI0",6/13/2020 11:48
realDonaldTrump,They want to totally destroy our great Police Departments. No way!!! https://t.co/pN1azBRVT5,6/13/2020 11:48
realDonaldTrump,"My Op-Ed <U+2066>@Newsweek:

Democrats' Hypocrisy on Riots Reveals Political Nature of Coronavirus Lockdowns | Opinion https://t.co/7vsfFnNYDo",6/13/2020 11:46
realDonaldTrump,"WATCH: Joe Biden senior advisor says she “does not enjoy” being asked about Biden’s support for the 1994 crime bill. 

Biden was the architect of mass incarceration of Black communities! https://t.co/V4weOHuqRv",6/13/2020 11:46
realDonaldTrump,"#BarelyThereBiden has some shady folks on his VP list

Warren — lied about her heritage
Rice — lied about Russian collusion
Harris — lied about Kavanaugh 

They’ll fit right into the Biden campaign <U+0001F44D><U+0001F3FB> https://t.co/6SkC32a996",6/13/2020 11:46
realDonaldTrump,There are three types of people... https://t.co/Zzl9jebV7c,6/13/2020 11:45
realDonaldTrump,The greatest economy in history is coming back! <U+0001F1FA><U+0001F1F8> https://t.co/Y5m3WdMaWj,6/13/2020 11:45
realDonaldTrump,"The socialist Left, along with their allies in Antifa and in the mainstream media, seeks to beat us into submission.

But America will never be a socialist nation!

Check out this early sneak peek of ""Trump Card,"" coming soon <U+2B07><U+FE0F> https://t.co/srVWOgIsSh",6/13/2020 11:44
realDonaldTrump,Joe Biden is not okay. https://t.co/vE3zE248ja,6/13/2020 11:43
realDonaldTrump,Thank you Nick. Hear the book is doing well (go get it everyone. Make this great writer number one!). https://t.co/SM7xBuuwPe,6/13/2020 11:41
realDonaldTrump,Soon heading to West Point Graduation to give the Commencement Address. Will be shown live on @FoxNews plus. Enjoy!,6/13/2020 11:36
realDonaldTrump,Concast is known for its terrible service. On top of that they provide FAKE NEWS on MSDNC &amp; @NBCNews. Drop them and go to a good provider! https://t.co/Ew4cB2UPv4,6/13/2020 11:29
realDonaldTrump,Texas is 100% Trump Country! https://t.co/UqJRfXpwTw,6/13/2020 11:23
realDonaldTrump,We are getting the Commercial Fishing Industry in Maine back on track (will be better than ever) after suffering years of stupidity and abuse from the previous administration. Already got 5000 square miles back and available to fish. China &amp; E.U. told to drop their Tariffs now!!! https://t.co/EcRxd2qWWW,6/13/2020 11:22
realDonaldTrump,Criminal Justice Reform. I got it done!!! https://t.co/HsaYwWuvUE,6/13/2020 11:15
realDonaldTrump,"""Opportunity Zones is more than just a program. 

It's more than just a concept. 

It is a mission."" —@ScottTurner45 https://t.co/KzmIYPRCRH",6/13/2020 11:14
realDonaldTrump,"From @JaRonSmith45: “What the President is doing is listening to law enforcement &amp; stakeholders on both sides &amp; figuring out where there is common ground…Once we know exactly where to thread the needle we will make an announcement &amp; take action.”

@POTUS announced that today! https://t.co/v1VrI82GCS",6/13/2020 11:13
realDonaldTrump,“People are looking for hope— something to unify this country. That’s exactly what this President is doing.” @JaRonSmith45 talking to @EWTN about the President’s holistic approach to address historic injustices in American communities. <U+0001F1FA><U+0001F1F8> https://t.co/0xt5Els75f,6/13/2020 11:12
realDonaldTrump,Thank you Jack! https://t.co/i3h7Yd8nLG,6/13/2020 11:12
realDonaldTrump,"...We have already had ticket requests in excess of 200,000 people. I look forward to seeing everyone in Oklahoma!",6/13/2020 3:23
realDonaldTrump,"...of respect for this Holiday, and in observance of this important occasion and all that it represents. I have therefore decided to move our rally to Saturday, June 20th, in order to honor their requests...",6/13/2020 3:23
realDonaldTrump,"We had previously scheduled our #MAGA Rally in Tulsa, Oklahoma, for June 19th – a big deal. Unfortunately, however, this would fall on the Juneteenth Holiday. Many of my African American friends and supporters have reached out to suggest that we consider changing the date out...",6/13/2020 3:23
realDonaldTrump,"...rebuilding America’s infrastructure with projects like the Portal North Bridge, which I have given authorization to proceed!",6/13/2020 3:20
realDonaldTrump,"Just finished dinner in Bedminster, New Jersey, with Governor Phil Murphy (@GovMurphy) and his wonderful wife, Tammy. Talked about many things, including the opening of the beautiful Garden State, getting people back to work, and...",6/13/2020 3:20
realDonaldTrump,...We need Corky in Washington – he has my Complete and Total Endorsement! #NHSEN https://t.co/PJGJ2j9Un2,6/12/2020 16:39
realDonaldTrump,"Corky Messner (@CorkyForSenate) will be a fantastic Senator for New Hampshire! A West Point graduate, he served our Country in the Army with distinction. Strong on Jobs, Crime, Vets, Military and the Second Amendment...",6/12/2020 16:39
realDonaldTrump,"Seattle Mayor says, about the anarchists takeover of her city, “it is a Summer of Love”. These Liberal Dems don’t have a clue. The terrorists burn and pillage our cities, and they think it is just wonderful, even the death. Must end this Seattle takeover now!",6/12/2020 14:15
realDonaldTrump,"Interview with @HARRISFAULKNER at 1:00 P.M. on @FoxNews, Outnumbered Overtime",6/12/2020 13:12
realDonaldTrump,“Do you think Suburban Women want to Defund the Police? I don’t think so.” @marcthiessen,6/12/2020 13:09
realDonaldTrump,A big winner. Congratulations! https://t.co/ZsL3YA33H8,6/12/2020 13:07
realDonaldTrump,Hello! https://t.co/2sUGvP5daB,6/12/2020 13:06
realDonaldTrump,"The Republican Party has not yet voted on a Platform. No rush. I prefer a new and updated Platform, short form, if possible.",6/12/2020 13:04
realDonaldTrump,"How do you think China, Russia, Japan or others would do with him in a negotiation? We would have no Country left!!! https://t.co/3YlD1ufODX",6/12/2020 12:37
realDonaldTrump,"""You know the rapidly rising umm uh in with uh with I don't know."" - Joe Biden. https://t.co/WQMkgISM1D",6/12/2020 12:34
realDonaldTrump,They should now be barred from federal government contracts - there should be consequences for not selling technology to police departments. @realDonaldTrump https://t.co/dsOVPVfufI,6/12/2020 12:31
realDonaldTrump,CLUELESS. 100% out of touch with reality. https://t.co/T2jOrFdk5h,6/12/2020 12:29
realDonaldTrump,This is a critical milestone. Two therapeutic antibodies are now in the clinic with more on the way. These drugs can be available in time for Fall under an EUA. We must prioritize manufacturing these at scale needed to have sufficient supply for a Fall/Winter resurgence in Covid. https://t.co/O2B6Eww9kH,6/12/2020 12:28
realDonaldTrump,It happened 'following a peaceful demonstration...' https://t.co/QTtIkXOu81,6/12/2020 12:23
realDonaldTrump,Another Columbus statue bites the dust. https://t.co/rtqTuiXhg7 https://t.co/HHVxwuS8ow,6/12/2020 12:22
realDonaldTrump,A third Christopher Columbus goes down. https://t.co/a6Q5GLNQGW,6/12/2020 12:22
realDonaldTrump,"Media bias is not just in the stories that get covered, but the ones that don't. Total blackout on the insanity in Seattle on major news websites: ABC News, NBC News, CBS News. https://t.co/yTzWGTpwo1",6/12/2020 12:16
realDonaldTrump,"Prepare for the onslaught of ""Trump's rallies are literally the most dangerous thing on planet earth right now"" pieces from ""journalists"" who realize that if he takes his message directly to the people, Biden in the basement just won't get it done",6/12/2020 12:13
realDonaldTrump,"Sculpted by an Italian immigrant who helped build Grand Central Station and his son, given as a gift during the Great Depression as a symbol of the acceptance of Italian immigrants in Minnesota. https://t.co/EviIr85fNk",6/12/2020 12:11
realDonaldTrump,"@ElijahSchaffer @MayorJenny There is only ONE person in Seattle who has the backbone to be Mayor.

Mr. This Is Library https://t.co/2qIIMu4ddt",6/12/2020 12:05
realDonaldTrump,So the anarchists are building a... border wall. Okey-dokey. https://t.co/QNTxgVcpHn,6/12/2020 12:03
realDonaldTrump,"Trump just called to ""enact school choice now""

""School choice is a big deal... because access to education is the civil rights issue of our time."" https://t.co/7Zwz7R9dy6",6/12/2020 12:00
realDonaldTrump,The debates with @realDonaldTrump are going to be a bloodbath https://t.co/Qc46tSrIMR,6/12/2020 12:00
realDonaldTrump,"So when #2A activists legally open carry in VA or Mich, it's a natl story that every governor across the country knows about, but when armed lunatics take over 6 blocks of a major American city, incl a cop precinct &amp; make demands,the governor claims he has no clue what's going on",6/12/2020 11:59
realDonaldTrump,"Jim Jordan Slams “Crazy” Attempt to Continue Flynn Case <U+0001F525><U+0001F525><U+0001F525>
https://t.co/DwvHkoKadq",6/12/2020 11:58
realDonaldTrump,"Project Veritas Video: Antifa Chapter Head Admits Soros Funding, Association With Tom Steyer <U+0001F447>
https://t.co/bkSo8R7ehW",6/12/2020 11:58
realDonaldTrump,"Do you agree? <U+0001F447>
https://t.co/7JuA38cIYp",6/12/2020 11:57
realDonaldTrump,Crazy! https://t.co/NIQIBhexKX,6/12/2020 11:53
realDonaldTrump,People have no idea how Fake the Lamestream Media is! https://t.co/qc8c8C7Pin,6/12/2020 11:52
realDonaldTrump,"Minneapolis City Council Wants to Disband Police – Let’s See How That Goes <U+0001F447>
https://t.co/kCkZiKTuWM",6/12/2020 11:47
realDonaldTrump,"Every year in France, there's a ceremony that rarely makes headlines.

Ordinary people &amp; families collect sand from Omaha Beach — where Americans lost 2,400 lives on D-Day.

Then, they use it to fill in the letters on their tombstones of the fallen.<U+0001F30E><U+2764><U+FE0F><U+0001F1EB><U+0001F1F7> 
https://t.co/Am7B8jEASu",6/12/2020 11:45
realDonaldTrump,"Obama Admin Turned Down Renaming of Army Bases: ‘Reconciliation, Not Division‘ 

https://t.co/68fVWWC7uN via @BreitbartNews",6/12/2020 5:54
realDonaldTrump,The Radical Left Democrats: First they try to take away your guns. Then they try to take away your police!,6/12/2020 2:47
realDonaldTrump,President @realDonaldTrump has been fighting for the forgotten men &amp; women of America since day one. https://t.co/VZp0E433TM,6/12/2020 2:47
realDonaldTrump,The Radical Left Democrats: First they try to take away your guns. Then they try to take away your police!,6/12/2020 1:24
realDonaldTrump,"“We the people will recognize, despite all the forces to the contrary, we are not each other's enemies."" <U+0001F1FA><U+0001F1F8> https://t.co/4um0vJdYoe",6/11/2020 22:44
realDonaldTrump,"Great work @RepChipRoy, together we are keeping AMERICAN WORKERS employed! https://t.co/zYGM7ToHNm",6/11/2020 22:44
realDonaldTrump,"""We have to work together to confront bigotry and prejudice wherever they appear. But we'll make no progress and heal no wounds by falsely labeling tens of millions of decent Americans as racist."" https://t.co/VoUJ7rmcnd",6/11/2020 22:15
realDonaldTrump,"""We're working to finalize an Executive Order that will encourage police departments nationwide to meet the most current professional standards for the use of force, including tactics for de-escalation."" https://t.co/N8PDOemC7C",6/11/2020 22:15
realDonaldTrump,"President @realDonaldTrump announces four steps to build safety, opportunity, and dignity for ALL Americans—and build on vital work we’ve already accomplished. <U+0001F1FA><U+0001F1F8> https://t.co/jE7ptdgX9N",6/11/2020 22:15
realDonaldTrump,"There has been vigorous conversation on how to ensure fairness, equality, and justice for all—but sadly, some are only trying to stoke political division. https://t.co/4i1EN2nbd8",6/11/2020 22:15
realDonaldTrump,"Since day one, President @realDonaldTrump has been fighting for the forgotten men and women of America. https://t.co/Nl4q1ovvOQ",6/11/2020 22:15
realDonaldTrump,"...We need Karen in Washington badly! She loves Georgia and the USA. Has my Complete and Total Endorsement! November 3rd, a big day for us all! #GA06 https://t.co/5JOaLlvZE0",6/11/2020 20:04
realDonaldTrump,"Congratulations to @KarenHandel on running a great race and terrific primary victory - 75%, despite tough competition. Previously beat Jon Ossoff who, after his 2017 Congressional failure, is now running against a GREAT Senator, David @PerdueSenate...",6/11/2020 20:04
realDonaldTrump,"Senator @JoniErnst of IOWA has a new book, “Daughter of the Heartland: My Ode to the Country That Raised Me.” The first female combat veteran elected to serve in the U.S. Senate – Joni is as tough as they come and a true inspiration for women everywhere. Get her book today! https://t.co/yKxUBasreY",6/11/2020 19:53
realDonaldTrump,"...Unlike her Radical Liberal opponent, Theresa Greenfield, and Theresa’s failed record in real estate, Joni stands for Iowa. Vote for Joni Ernst on November 3rd, a big day for us all! #IASEN https://t.co/QOruG3Z7dw",6/11/2020 19:44
realDonaldTrump,"Few people have ever fought as strongly for Iowa as Senator @JoniErnst! A combat Veteran, her service to Iowa and our Country is remarkable! Joni is Strong on Crime, our Military, Vets, Low Taxes and will protect your #2A at all times...",6/11/2020 19:44
realDonaldTrump,"...Second Amendment. Matt has my Complete and Total Endorsement! We need him in Washington now! #NH01 
https://t.co/K4xoUlQiAI",6/11/2020 19:42
realDonaldTrump,"Matt @Mowers is a champion for the Great State of New Hampshire! He was a winner in my Administration and he will always put America First. Strong on our Military, Vets, Low Taxes and the...",6/11/2020 19:42
realDonaldTrump,"...of Schumer and Pelosi. David is Strong on Crime, our Military, Vets, Low Taxes and will protect your #2A at all times. He is a GREAT Senator and has my Complete and Total Endorsement. Vote for David Perdue on November 3rd, a big day for us all! #GASEN https://t.co/1LXL4Fm68A",6/11/2020 19:33
realDonaldTrump,"We need our Great David Perdue (@PerdueSenate) in the Senate to Drain the Swamp &amp; Make America Great Again! His Radical Liberal opponent, Jon Ossoff (who we beat in 2017), supports LAWLESS Sanctuary Cities, wants to raise your taxes, &amp; weaken our Great Military. He is a puppet...",6/11/2020 19:33
realDonaldTrump,"Chris @JacobsNY27 is a Great Winner and Fighter for New York. He will never let you down! Strong on Crime, Military, our Vets, Reducing Taxes, Regulations, and importantly, our #2A. Vote on June 23rd. Chris has my Complete and Total Endorsement! #NY27 https://t.co/LYowAy816X",6/11/2020 19:30
realDonaldTrump,"...Strong on Crime, our Military, Vets and Low Taxes. Nancy has my Complete and Total Endorsement! November 3rd, a big day for us all! #SC01 https://t.co/nNFy4Ybpon",6/11/2020 19:29
realDonaldTrump,"Despite very tough competition, @NancyMace had a tremendous victory on Tuesday in South Carolina’s 1st Congressional District. The first woman to graduate from the Citadel, she is a Great Warrior who we need in Washington now...",6/11/2020 19:29
realDonaldTrump,"Seriously failed presidential candidate, Senator Elizabeth “Pocahontas” Warren, just introduced an Amendment on the renaming of many of our legendary Military Bases from which we trained to WIN two World Wars. Hopefully our great Republican Senators won’t fall for this!",6/11/2020 18:21
realDonaldTrump,"Radical Left Governor @JayInslee and the Mayor of Seattle are being taunted and played at a level that our great Country has never seen before. Take back your city NOW. If you don’t do it, I will. This is not a game. These ugly Anarchists must be stopped IMMEDIATELY. MOVE FAST!",6/11/2020 18:08
realDonaldTrump,Anarchists just took over Seattle and the Liberal Democrat Governor just said he knows “nothing about that”.,6/11/2020 17:24
realDonaldTrump,"June 14th just happens to be my birthday, thank you! Love our Boaters, Love our Country! #MAGA  
https://t.co/Om9pbHIaTU",6/11/2020 17:23
realDonaldTrump,"The Federal Reserve is wrong so often. I see the numbers also, and do MUCH better than they do. We will have a very good Third Quarter, a great Fourth Quarter, and one of our best ever years in 2021. We will also soon have a Vaccine &amp; Therapeutics/Cure. That’s my opinion. WATCH!",6/11/2020 15:07
